CharacteristicName,ResultMeasure.MeasureUnitCode,DetectionQuantitationLimitMeasure.MeasureUnitCode,Method_Id,ResultAnalyticalMethod.MethodName,USGSPCode,Conversion,Conversion_dl,Notes
Mercury,ug/l,ug/l,11NPSWRD_WQX USGS_I2464-01,Atomic Fluorescence Cold Vapor,,1000,1000,
Mercury,ug/l,ug/l,21NC01WQ UNKNOWN,,,1000,1000,methods_unknown
Mercury,ug/l,ug/l,APHA 3112-B,,,1000,1000,APHA 3112 B
Mercury,ug/l,ug/l,AZDEQ_SW EPA 245.7,EPA 245.7,,1000,1000,EPA 245.7; Mercury in Water by Cold Vapor Atomic Fluorescence Spectrometry
Mercury,ug/l,ug/l,AZDEQ_SW SM 3112 B,SM 3112 B,,1000,1000,APHA 3112 B
Mercury,ug/l,ug/l,USEPA 1631,"Mercury in Water by Oxidation, Purge and Trap, and CVAFS",,1000,1000,"EPA 1631; Mercury in Water by Oxidation, Purge and Trap, and CVAFS"
Mercury,ug/l,ug/l,USEPA 200.8,Metals in Waters by ICP/MS,,1000,1000,
Mercury,ug/l,ug/l,USEPA 200.8(W),200.8 W  ~ Metals in Waters by ICP/MS,,1000,1000,
Mercury,ug/l,ug/l,USEPA 245.1,Mercury in Water by CVAA,,1000,1000,EPA 245.1; Mercury in Water by Cold Vapor Atomic Fluorescence Spectrometry
Mercury,ug/l,ug/l,USEPA 245.2,Mercury by CVAA,,1000,1000,EPA 245.2; Mercury in Water by Cold Vapor Atomic Fluorescence Spectrometry
Mercury,ug/l,ug/l,USEPA 245.2,,,1000,1000,EPA 245.2; Mercury in Water by Cold Vapor Atomic Fluorescence Spectrometry
Mercury,ug/l,ug/l,USGS CV014,"Mercury, wf, CV-AFS",71890,1000,1000,"USGS_71890; Mercury, water, filtered, micrograms per liter"
Mercury,ug/l,ug/l,USGS CV020,"Mercury wf,CVAA (DODEC,EPA7470A)",71890,1000,1000,"USGS_71890; Mercury, water, filtered, micrograms per liter"
Mercury,ug/l,ug/l,UTAHDWQ_WQX GENERIC METHOD,Used for all methods where historical methodology may not be available.,,-1000000,-1000000,
Mercury,ug/l,,11NPSWRD_WQX NPS_LEGACY,Unspecified Standard Grab Sample Procedure,,-1000000,-1000000,
Mercury,ug/l,,21COL001 HISTORIC,,,-1000000,-1000000,methods_unknown
Mercury,ug/l,,MNPCA HG-CV-AFS,Mercury by Cold Vapor Atomic Floursescence Spectroscopy,,1000,1000,methods_unknown
Mercury,ug/l,,NA NA,,71890,1000,1000,"USGS_71890; Mercury, water, filtered, micrograms per liter"
Mercury,ug/l,,NA NA,,,1000,1000,methods_unknown
Mercury,ug/l,,USEPA 1631E,"1631E ~ Mercury in Water by Oxidation, Purge and Trap, and CVAFS",,1000,1000,"EPA 1631 E; Mercury in Water by Oxidation, Purge and Trap, and CVAFS"
Mercury,ug/l,,USEPA 200.8,Metals in Waters by ICP/MS,,1000,1000,EPA 200.8
Mercury,ug/l,,USEPA 245.1,Mercury in Water by CVAA,,1000,1000,EPA 245.1; Mercury in Water by Cold Vapor Atomic Fluorescence Spectrometry
Mercury,ug/l,,USEPA 245.7,Mercury in water by cold-vapor atomic fluorescence spectrometry,,1000,1000,EPA 245.7; Mercury in Water by Cold Vapor Atomic Fluorescence Spectrometry
Mercury,ug/l,,USEPA 6020,Inductively Coupled Plasma - Mass Spec.,,1000,1000,EPA 6020 B
Mercury,ug/l,,USEPA 7470A,7470 A ~ Mercury in Liquid Wastes by CVAA,,1000,1000,EPA 7470 A
Mercury,ug/l,,USGS CV013,"Mercury, wf, auto CVAAS",71890,1000,1000,"USGS_71890; Mercury, water, filtered, micrograms per liter"
Mercury,ug/l,,USGS CV014,"Mercury, wf, CV-AFS",71890,1000,1000,"USGS_71890; Mercury, water, filtered, micrograms per liter"
Mercury,ug/l,,UTAHDWQ_WQX GENERIC METHOD,Used for all methods where historical methodology may not be available.,,1000,1000,methods_WQX
Mercury,,mg/l,21ARIZ_WQX EPA 245.1,TOTAL MERCURY,,-1000000,-1000000,
Mercury,,mg/l,21ARIZ_WQX SM 3112 B,STANDARD METHOD COLD VAPOR ATOMIC ABSORPTION SPECTRO METRIC,,-1000000,-1000000,
Mercury,,mg/l,NA NA,,,-1000000,-1000000,
Mercury,,mg/l,USEPA 200.8,Metals in Waters by ICP/MS,,1000000,1000000,
Mercury,,mg/l,USEPA 245.1,Mercury in Water by CVAA,,1000000,1000000,
Mercury,,ug/l,21ARIZ_WQX EPA 245.1,TOTAL MERCURY,,-1000000,-1000000,
Mercury,,ug/l,21ARIZ_WQX EPA 245.7,MERCURY IN WATER BY COLD VAPOR ATOMIC FLOURESCENCE SPECTROM,,1000,1000,
Mercury,,ug/l,21ARIZ_WQX SM 3112 B,STANDARD METHOD COLD VAPOR ATOMIC ABSORPTION SPECTRO METRIC,,1000,1000,
Mercury,,ug/l,21AWIC ADEM_HISTORICAL,Unkn Lab Proc,,-1000000,-1000000,
Mercury,,ug/l,21COL001 HISTORIC,,,-1000000,-1000000,
Mercury,,ug/l,APHA 3112-B,,,1000,1000,
Mercury,,ug/l,NA NA,,71890,1000,1000,"USGS_71890; Mercury, water, filtered, micrograms per liter"
Mercury,,ug/l,USEPA 1631E,"1631E ~ Mercury in Water by Oxidation, Purge and Trap, and CVAFS",,1000,1000,
Mercury,,ug/l,USEPA 245.1,Mercury in Water by CVAA,,1000,1000,
Mercury,,ug/l,USEPA 245.1,,,1000,1000,
Mercury,,ug/l,USEPA 245.2,Mercury by CVAA,,1000,1000,
Mercury,,ug/l,USEPA 245.2,,,1000,1000,
Mercury,,ug/l,USGS CV013,"Mercury, wf, auto CVAAS",71890,1000,1000,
Mercury,,ug/l,USGS CV014,"Mercury, wf, CV-AFS",71890,1000,1000,
Mercury,,ug/l,USGS CV020,"Mercury wf,CVAA (DODEC,EPA7470A)",71890,1000,1000,
Mercury,,,USEPA 245.1,,,-1000000,-1000000,units_fail
